time,id,lux,temp,hum,press,alt,current
2025-11-19 15:02:17,1,39.0,26.14,58.3,100728.0,65.2,-0.7
2025-11-19 15:02:18,2,39.17,24.65,59.88,100692.0,66.7,-0.7
2025-11-19 15:02:18,1,39.0,26.14,58.32,100723.0,64.53,-0.7
2025-11-19 15:02:19,2,38.33,24.65,59.89,100694.0,67.37,-0.6
2025-11-19 15:02:19,1,39.0,26.13,58.34,100724.0,64.03,-0.6000000000000001
2025-11-19 15:02:20,2,38.33,24.65,59.84,100694.0,67.21,-0.9
2025-11-19 15:02:20,1,39.0,26.14,58.34,100728.0,64.36,-0.5
2025-11-19 15:02:21,2,38.33,24.66,59.85,100693.0,66.95,-0.9
2025-11-19 15:02:21,1,39.0,26.12,58.32,100730.0,64.36,-0.7
2025-11-19 15:02:22,2,37.5,24.67,59.84,100703.0,67.21,-0.7
2025-11-19 15:02:22,1,39.0,26.14,58.31,100730.0,64.61,-0.6000000000000001
2025-11-19 15:02:23,2,37.5,24.68,59.84,100691.0,67.21,-0.6
2025-11-19 15:02:24,1,39.0,26.13,58.31,100725.0,64.61,-0.8
2025-11-19 15:02:24,2,37.5,24.66,59.84,100692.0,67.37,-0.6
2025-11-19 15:02:25,1,39.0,26.15,58.31,100719.0,64.95,-0.8
2025-11-19 15:02:25,2,38.33,24.66,59.81,100692.0,67.46,-0.7
2025-11-19 15:02:26,1,39.0,26.12,58.3,100725.0,64.78,-0.7
2025-11-19 15:02:26,2,38.33,24.67,59.83,100702.0,67.12,-0.7
2025-11-19 15:02:27,1,39.0,26.11,58.31,100730.0,63.94,-0.6000000000000001
2025-11-19 15:02:27,2,39.17,24.66,59.82,100700.0,66.79,-0.8
2025-11-19 15:02:28,1,39.0,26.14,58.31,100729.0,64.7,-0.7
2025-11-19 15:02:28,2,39.17,24.65,59.81,100691.0,67.04,-0.8
2025-11-19 15:02:29,1,39.0,26.13,58.32,100726.0,64.7,-0.6000000000000001
2025-11-19 15:02:29,2,38.33,24.65,59.85,100685.0,68.04,-0.5
2025-11-19 15:02:30,1,39.0,26.16,58.33,100726.0,64.61,-0.6000000000000001
2025-11-19 15:02:30,2,38.33,24.66,59.81,100697.0,67.37,-0.7
2025-11-19 15:02:31,1,39.0,26.13,58.32,100724.0,64.45,-0.9
2025-11-19 15:02:31,2,38.33,24.65,59.83,100689.0,67.71,-0.6
2025-11-19 15:02:32,1,39.0,26.15,58.33,100724.0,64.7,-0.9
2025-11-19 15:02:32,2,38.33,24.66,59.82,100695.0,66.79,-0.6
2025-11-19 15:02:33,1,39.0,26.14,58.31,100725.0,64.95,-0.5
2025-11-19 15:02:33,2,38.33,24.66,59.83,100691.0,67.21,-0.7
2025-11-19 15:02:34,1,39.0,26.13,58.32,100726.0,64.45,-0.5
2025-11-19 15:02:35,2,38.33,24.67,59.85,100694.0,67.21,-0.9
2025-11-19 15:02:35,1,39.0,26.13,58.31,100725.0,64.19,-0.6000000000000001
2025-11-19 15:02:36,2,38.33,24.67,59.83,100694.0,66.95,-0.9
2025-11-19 15:02:36,1,39.0,26.13,58.36,100728.0,64.53,-0.5
2025-11-19 15:02:37,2,38.33,24.66,59.82,100695.0,67.54,-0.5
2025-11-19 15:02:37,1,39.0,26.15,58.32,100723.0,64.19,-0.6000000000000001
2025-11-19 15:02:38,2,38.33,24.67,59.84,100697.0,67.04,-0.8
2025-11-19 15:02:38,1,39.0,26.14,58.33,100725.0,64.03,-0.9
2025-11-19 15:02:39,2,38.33,24.66,59.86,100692.0,67.04,-0.8
2025-11-19 15:02:40,1,39.0,26.13,58.32,100723.0,65.11,-0.6000000000000001
2025-11-19 15:02:40,2,38.33,24.67,59.82,100694.0,66.95,-0.6
